Tiempo (años),Escenario Base,Tratamiento 50%,Tratamiento 80%,Tratamiento 95%,Intervención Combinada,Escenario Optimista
9.8,8.49998590685895,8.49998647827963,8.499986821024134,8.499986992367734,8.499990982380293,8.499990982380293
9.9,8.499987099723166,8.499987670267602,8.499988012492585,8.499988183577853,8.499991784038762,8.499991784038762
10.0,8.499988179308726,8.499988749235348,8.49998909109514,8.499989261999573,8.499992510117492,8.499992510117492
10.100000000000001,8.49998915635782,8.499989725910353,8.49999006755212,8.499990238349103,8.499993167780627,8.499993167780627
10.200000000000001,8.499990040616744,8.499990610014164,8.499990951567746,8.499991122321958,8.49999376353531,8.49999376353531
10.3,8.499990840870856,8.49999141031263,8.499991751898001,8.499991922669652,8.4999943032481,8.4999943032481
10.4,8.49999156509869,8.499992134770444,8.49999247649917,8.49999264734373,8.499994792235384,8.499994792235384
10.5,8.499992220519127,8.499992790584376,8.49999313255348,8.499993303519531,8.499995235316828,8.499995235316828
10.600000000000001,8.499992813648346,8.499993384258547,8.499993726559344,8.499993897692548,8.499995636835969,8.499995636835969
10.700000000000001,8.499993350408792,8.49999392170129,8.499994264415802,8.499994435756907,8.499996000738175,8.499996000738175
10.8,8.499993836144904,8.499994408240253,8.499994751440338,8.499994923025406,8.499996330590145,8.499996330590145
10.9,8.499994275694903,8.49999484870473,8.499995192457714,8.499995364320329,8.499996629612045,8.499996629612045
11.0,8.499994673450727,8.499995247473398,8.499995591837548,8.499995764006645,8.499996900729993,8.499996900729993
11.100000000000001,8.499995033370837,8.499995608493167,8.499995953520568,8.499996126022307,8.499997146583013,8.499997146583013
11.200000000000001,8.499995359048489,8.499995935349688,8.499996281087949,8.499996453945977,8.499997369560615,8.499997369560615
11.3,8.499995653737741,8.499996231285218,8.499996577774136,8.49999675100833,8.499997571831294,8.499997571831294
11.4,8.499995920373316,8.499996499227228,8.499996846503045,8.499997020131536,8.499997755348796,8.499997755348796
11.5,8.499996161622976,8.499996741836338,8.499997089930684,8.49999726396914,8.499997921886663,8.499997921886663
11.600000000000001,8.499996379896182,8.499996961512752,8.499997310451516,8.49999748491292,8.499998073050964,8.499998073050964
11.700000000000001,8.499996577370977,8.499997160429553,8.499997510236126,8.499997685132131,8.499998210289448,8.499998210289448
11.8,8.499996756026523,8.499997340559434,8.499997691252904,8.499997866592942,8.499998334918265,8.499998334918265
11.9,8.499996917647048,8.499997503679982,8.499997855275607,8.49999803106735,8.499998448126517,8.499998448126517
12.0,8.499997063849687,8.499997651404556,8.499998003915563,8.499998180165564,8.499998550988025,8.499998550988025
12.100000000000001,8.49999719610176,8.499997785194905,8.49999813863069,8.499998315343573,8.499998644479156,8.499998644479156
12.200000000000001,8.49999731572514,8.499997906368423,8.49999826073611,8.499998437915462,8.499998729480465,8.499998729480465
12.3,8.499997423920446,8.499998016122696,8.499998371427564,8.499998549075952,8.499998806788808,8.499998806788808
12.4,8.499997521774985,8.499998115540384,8.499998471784634,8.499998649903135,8.499998877128352,8.499998877128352
12.5,8.499997610268668,8.499998205598576,8.499998562783048,8.499998741372087,8.499998941151476,8.499998941151476
12.600000000000001,8.49999769029262,8.499998287185864,8.499998645309782,8.499998824368895,8.499998999449605,8.499998999449605
12.700000000000001,8.499997762652319,8.499998361104137,8.499998720164426,8.499998899692077,8.499999052559895,8.499999052559895
12.8,8.49999782807452,8.499998428078323,8.499998788071053,8.499998968065267,8.499999100965944,8.499999100965944
12.9,8.499997887220381,8.49999848876756,8.499998849687463,8.499999030145542,8.4999991451067,8.4999991451067
13.0,8.499997940686644,8.499998543765928,8.499998905606091,8.49999908652459,8.49999918538076,8.49999918538076
13.100000000000001,8.49999798901233,8.499998593611267,8.499998956364237,8.49999913773941,8.499999222146812,8.499999222146812
13.200000000000001,8.49999803268785,8.499998638792462,8.49999900244975,8.499999184277302,8.499999255730609,8.499999255730609
13.3,8.499998072155416,8.499998679749801,8.499999044301749,8.499999226576861,8.4999992864281,8.4999992864281
13.4,8.499998107814699,8.499998716882214,8.499999082318848,8.499999265036521,8.499999314505525,8.499999314505525
13.5,8.499998140029401,8.499998750552347,8.499999116862961,8.499999300017796,8.499999340204582,8.499999340204582
13.600000000000001,8.499998169127363,8.499998781086646,8.499999148259688,8.499999331845917,8.49999936374515,8.49999936374515
13.700000000000001,8.499998195404773,8.499998808780882,8.499999176804659,8.499999360816425,8.499999385325099,8.499999385325099
13.8,8.499998219131315,8.499998833904106,8.499999202766464,8.499999387197654,8.499999405123683,8.499999405123683
13.9,8.499998240550202,8.499998856698523,8.499999226386677,8.499999411230904,8.499999423304315,8.499999423304315
14.0,8.499998259880778,8.49999887738328,8.499999247884432,8.499999433135288,8.499999440014388,8.499999440014388
14.100000000000001,8.499998277322922,8.499998896157978,8.49999926745912,8.499999453110076,8.499999455386808,8.499999455386808
14.200000000000001,8.499998293057248,8.499998913202548,8.499999285290198,8.499999471334503,8.499999469542953,8.499999469542953
14.3,8.49999830724611,8.499998928679249,8.499999301539962,8.499999487970902,8.499999482592877,8.499999482592877
14.4,8.499998320037491,8.499998942736056,8.499999316356394,8.499999503167228,8.499999494635324,8.499999494635324
14.5,8.499998331565594,8.499998955506868,8.499999329873093,8.499999517056935,8.499999505760302,8.499999505760302
14.600000000000001,8.499998341950748,8.499998967111846,8.499999342210224,8.499999529760213,8.499999516049908,8.499999516049908
14.700000000000001,8.499998351302281,8.49999897766053,8.499999353477463,8.4999995413868,8.499999525578085,8.499999525578085
14.8,8.499998359719767,8.499998987252527,8.499999363774387,8.499999552036229,8.49999953441145,8.49999953441145
14.9,8.499998367292784,8.499998995977226,8.499999373190262,8.499999561797738,8.499999542611022,8.499999542611022
15.0,8.499998374101917,8.499999003915477,8.49999938180616,8.499999570752507,8.499999550232364,8.499999550232364
15.100000000000001,8.499998380220786,8.499999011141146,8.499999389696095,8.499999578974613,8.499999557325292,8.499999557325292
15.200000000000001,8.499998385716202,8.49999901772111,8.499999396926906,8.499999586530867,8.499999563934916,8.499999563934916
15.3,8.499998390647892,8.499999023715164,8.499999403558476,8.499999593481226,8.499999570102638,8.499999570102638
15.4,8.499998395069973,8.4999990291778,8.49999940964556,8.499999599880558,8.499999575866179,8.499999575866179
15.5,8.499998399031904,8.49999903415878,8.499999415238085,8.499999605778871,8.499999581259301,8.499999581259301
15.600000000000001,8.499998402578473,8.499999038703013,8.499999420380968,8.499999611221087,8.499999586312576,8.499999586312576
15.700000000000001,8.499998405749569,8.4999990428506,8.499999425114497,8.499999616247603,8.499999591054138,8.499999591054138
15.8,8.499998408581448,8.499999046638216,8.499999429475611,8.499999620895482,8.499999595509706,8.499999595509706
15.9,8.499998411107285,8.499999050099374,8.499999433498031,8.499999625198537,8.4999995997024,8.4999995997024
16.0,8.499998413357137,8.499999053264354,8.4999994372121,8.499999629187144,8.499999603652954,8.499999603652954
16.1,8.4999984153577,8.499999056160076,8.499999440644924,8.499999632888521,8.499999607380493,8.499999607380493
16.2,8.49999841713315,8.49999905881115,8.499999443821388,8.499999636327683,8.499999610902607,8.499999610902607
16.3,8.499998418705674,8.499999061240137,8.49999944676428,8.499999639527527,8.499999614235323,8.499999614235323
16.400000000000002,8.499998420095453,8.49999906346754,8.49999944949426,8.499999642508783,8.499999617392879,8.499999617392879
16.5,8.499998421320493,8.49999906551156,8.499999452029641,8.499999645289838,8.499999620388243,8.499999620388243
16.6,8.49999842239682,8.499999067388622,8.499999454387124,8.49999964788753,8.499999623233444,8.499999623233444
16.7,8.499998423339166,8.499999069113862,8.499999456582094,8.499999650317356,8.499999625939562,8.499999625939562
16.8,8.49999842416102,8.499999070701133,8.499999458628617,8.499999652593496,8.499999628516699,8.499999628516699
16.900000000000002,8.499998424874613,8.499999072162954,8.499999460539339,8.49999965472865,8.499999630973795,8.499999630973795
17.0,8.499998425490698,8.499999073510335,8.499999462325452,8.499999656734117,8.499999633319016,8.499999633319016
17.1,8.499998426018932,8.49999907475333,8.499999463997266,8.499999658620329,8.49999963555998,8.49999963555998
17.2,8.499998426468222,8.499999075901227,8.499999465564304,8.499999660396925,8.49999963770374,8.49999963770374
