Tiempo (años),Escenario Base,Tratamiento 50%,Tratamiento 80%,Tratamiento 95%,Intervención Combinada,Escenario Optimista
8.1,13.512346206246779,5.60232211626926,2.560998713703477,1.5398307883613533,-3801.913170597628,-7829.407685336859
8.200000000000001,13.175171420931466,5.3904269251809165,2.432483020585992,1.449535136028317,-3851.9131705976283,-7929.40768533686
8.3,12.847671081468862,5.186996606706868,2.310564566073029,1.3645894189308676,-3901.9131705976283,-8029.40768533686
8.4,12.529506382892249,4.991664923977588,2.194892882446224,1.2846732522914057,-3951.913170597628,-8129.407685336859
8.5,12.220354158457493,4.804082415821684,2.085137006587249,1.2094848636585405,-4001.913170597628,-8229.407685336859
8.6,11.91990466179452,4.623916396765895,1.9809850227227956,1.138740050021075,-4051.9131705976274,-8329.407685336859
8.700000000000001,11.627862389964722,4.450850601918589,1.8821435016961037,1.072172034776072,-4101.913170597628,-8429.40768533686
8.8,11.343943945696301,4.284583784171794,1.7883338912207558,1.0095315280571762,-4151.913170597628,-8529.407685336859
8.9,11.067876976264879,4.124830657893074,1.6992920703774068,0.9505844435474553,-4201.913170597628,-8629.407685336859
9.0,10.799400173493506,3.9713180548942963,1.6147683052869553,0.895109963522951,-4251.913170597628,-8729.407685336859
9.1,10.538263273752673,3.8237844490720527,1.5345268848406775,0.8429004669206721,-4301.913170597628,-8829.407685336857
9.200000000000001,10.284226674881317,3.6819799564076527,1.4583460423531438,0.7937614828151582,-4351.913170597628,-8929.407685336859
9.3,10.037060097751326,3.5456663349671356,1.386015190457642,0.7475110273123796,-4401.913170597628,-9029.407685336859
9.4,9.796543269534137,3.414616453720976,1.3173344056618663,0.703977358460956,-4451.913170597628,-9129.407685336859
9.5,9.562464003263656,3.2886140063992815,1.2521144207032133,0.6629987225998616,-4501.913170597628,-9229.407685336859
9.600000000000001,9.33461801827251,3.167453280815161,1.190176342735138,0.6244232525267062,-4551.913170597629,-9329.407685336859
9.700000000000001,9.112808940192062,3.0509368118104057,1.131351812681873,0.5881090046904761,-4601.913170597629,-9429.407685336859
9.8,8.896848300952396,2.9388753102353866,1.0754810110116744,0.5539222935698879,-4651.913170597629,-9529.407685336859
9.9,8.686554886529368,2.831087662949061,1.022412030771435,0.5217369842697598,-4701.913170597628,-9629.407685336859
10.0,8.481754492910818,2.7274009328189734,0.9720008775866813,0.4914344540520369,-4751.913170597628,-9729.407685336859
10.100000000000001,8.282279671973408,2.6276498493119416,0.9241113021472629,0.46290363109456995,-4801.913170597629,-9829.407685336859
10.200000000000001,8.087968750351472,2.531677040643736,0.8786149430658784,0.4360403212738427,-4851.913170597629,-9929.407685336859
10.3,7.898665826847496,2.4393322781507885,0.8353901025983934,0.41074610625636787,-4901.913170597628,-10029.407685336859
10.4,7.714220772432139,2.3504711473745177,0.7943209769973512,0.38692828073534097,-4951.913170597628,-10129.407685336859
10.5,7.5344891814696915,2.26495504246941,0.7552976555061933,0.3644998050581557,-5001.913170597627,-10229.407685336857
10.600000000000001,7.359331698126525,2.182651166203015,0.718216039592583,0.3433792649133336,-5051.913170597628,-10329.407685336859
10.700000000000001,7.188614352151034,2.1034325299559553,0.6829779018912191,0.32348983126017705,-5101.913170597628,-10429.407685336859
10.8,7.02220772596363,2.02717755593209,0.6494902837338045,0.3047590081668838,-5151.913170597628,-10529.407685336857
10.9,6.859986700326028,1.9537704292628864,0.6176646521198534,0.2871186047211599,-5201.913170597628,-10629.407685336857
11.0,6.701830454341243,1.883100293386583,0.5874168775673223,0.27050478025099184,-5251.913170597627,-10729.407685336857
11.100000000000001,6.547622465453588,1.8150604663735355,0.5586672025177283,0.25485752331515654,-5301.913170597628,-10829.407685336859
11.200000000000001,6.397250315759496,1.7495484409262174,0.5313402277087356,0.24012012410175287,-5351.913170597628,-10929.407685336857
11.3,6.25060541919327,1.686465884379213,0.5053647315798943,0.2262391560203313,-5401.913170597628,-11029.407685336857
11.4,6.1075830758426966,1.6257186380134074,0.48067286308922436,0.21316446563008024,-5451.913170597628,-11129.407685336857
11.5,5.968081861768657,1.5672164395076504,0.45720007150289305,0.20084908901400458,-5501.913170597627,-11229.407685336857
11.600000000000001,5.8320036086796465,1.5108732313432696,0.4348851000198245,0.1892486562841631,-5551.913170597628,-11329.407685336857
11.700000000000001,5.699253403931785,1.4566064825395595,0.41366993043637956,0.17832129583499504,-5601.913170597628,-11429.407685336857
11.8,5.569739579792012,1.4043366992375121,0.39349982734879646,0.16802761642577824,-5651.913170597628,-11529.407685336857
11.9,5.4433733976771785,1.3539874246998211,0.37432267976509476,0.15833073924069643,-5701.913170597628,-11629.407685336857
